emp_no,birth_date,first_name,last_name,gender,hire_date
217014,1952-07-01,Doowon,Wissmann,F,1990-08-01
217016,1952-09-13,Teunis,Kopetz,F,1989-06-30
217022,1953-03-01,Shin,Stifter,F,1995-06-22
217023,1954-02-16,Shay,Pleszkun,M,1986-12-30
217024,1955-08-28,Valdiodio,Peternell,F,1988-09-22
217025,1953-12-17,Chuanti,Demos,F,1991-08-30
217030,1955-08-12,Mariusz,Sundgren,F,1996-04-07
217044,1953-08-30,Dines,Gyimothy,M,1989-11-12
217055,1954-08-08,Basil,Narahari,F,1996-04-21
217062,1952-08-29,Candido,Cappello,F,1985-06-28
217063,1955-09-10,Patricio,Suomi,M,1994-02-20
217070,1953-07-02,Aksel,Gargeya,F,1985-04-24
217072,1954-06-10,Naftali,Hiroyama,F,1989-01-09
217074,1954-10-17,Dipankar,Codenie,F,1989-05-05
217078,1955-06-23,Parviz,Huhdanpaa,M,1987-01-22
217081,1955-10-14,Mamdouh,Buescher,M,1987-09-27
217084,1955-09-09,Oddvar,Camarinopoulos,M,1991-04-23
217094,1954-08-13,JiYoung,Crabtree,M,1994-07-22
217096,1955-01-27,Xiaoqiang,Ulupinar,M,1990-04-24
217099,1955-08-20,Jolita,Cyne,F,1985-06-26
217104,1955-12-17,Cullen,Standera,M,1992-08-19
217105,1955-03-06,Khedija,Soloway,M,1986-06-29
217106,1955-09-12,Yuping,Cannane,M,1987-11-23
217107,1954-05-21,Doowon,Auria,F,1987-07-30
217109,1952-11-25,Arra,Ossenbruggen,F,1986-06-11
217114,1952-04-03,Cheong,Spelt,F,1995-06-27
217118,1955-12-16,Goncalo,Seiwald,M,1987-02-17
217119,1953-09-04,Heng,Heystek,F,1991-12-08
217125,1955-10-07,Tuval,Maliniak,M,1988-04-05
217126,1953-04-26,Rance,Rusmann,M,1992-10-03
217128,1953-05-17,Shooichi,Winter,F,1996-10-13
217135,1955-05-19,Boalin,Thummel,F,1985-08-19
217136,1954-09-06,Felicidad,Morrin,M,1991-01-15
217139,1955-07-19,Shaowen,Driscoll,M,1987-06-13
217142,1952-09-15,Shir,Kaminger,F,1985-04-25
217144,1954-12-09,Aris,Picht,F,1987-12-20
217147,1955-09-13,Taegyun,Lampe,F,1989-03-20
217154,1953-09-22,Fuqing,Mondadori,M,1986-04-22
217155,1953-12-29,Divier,Middleton,F,1994-06-12
217156,1953-03-27,Shaowen,Mansanne,M,1988-05-29
217158,1953-02-08,Yonghoan,Turnbull,M,1985-05-22
217163,1955-07-22,Mohua,Schaap,M,1987-04-17
217167,1952-10-20,Vishu,Vural,F,1991-12-22
217168,1955-01-14,Mahmut,Heystek,F,1985-11-25
217173,1953-12-02,Torsten,Krichel,M,1985-04-17
217175,1952-08-01,Howell,Lortz,M,1994-09-21
217179,1952-06-02,Kerhong,Khasidashvili,M,1986-08-06
217184,1952-07-16,Marco,Gargeya,M,1994-11-19
217187,1954-01-10,Duri,Hedayat,F,1988-02-14
217188,1955-06-22,Leszek,Bach,F,1986-07-28
217191,1952-10-04,Udi,Bauknecht,M,1989-08-20
217194,1953-03-16,Goetz,Junot,M,1988-12-08
217198,1954-12-05,Luigi,Chinen,M,1987-12-08
217199,1955-02-25,Miomir,Saoudi,M,1988-06-29
217200,1953-11-25,Xinyu,Hutter,F,1987-09-15
217201,1952-03-26,Serif,Papadias,M,1986-01-27
217204,1952-12-30,Yefim,Lukaszewicz,M,1993-03-18
217205,1955-01-04,Nahum,Smeets,M,1990-07-13
217208,1952-03-27,Dante,Zaccaria,M,1985-08-27
217209,1952-03-17,Hugh,Shackell,F,1989-05-26
217211,1954-04-18,Kensyu,Besselaar,M,1989-01-13
217223,1953-05-20,Tsutomu,Tibblin,M,1992-04-07
217225,1954-10-09,Moss,Cheshire,M,1990-09-06
217231,1955-11-22,Zhensheng,Maquelin,F,1985-06-02
217236,1953-11-26,Susanna,Azevdeo,M,1992-03-19
217237,1955-03-12,Radoslaw,Larfeldt,M,1994-04-12
217238,1954-08-24,Zito,Przulj,M,1992-08-06
217241,1952-05-23,Tze,Peron,M,1996-04-12
217247,1954-04-27,Kazuhira,Roisin,M,1991-10-17
217259,1952-05-16,Mohua,Bratten,F,1986-08-26
217261,1953-11-15,Shay,Lamma,M,1992-06-19
217263,1955-05-04,Ramya,Merey,M,1996-10-04
217265,1952-07-21,Shimshon,Glinert,M,1987-01-24
217270,1954-05-19,Shuho,Ballarin,M,1991-04-15
217276,1955-06-22,Billur,Schapire,F,1986-11-14
217279,1954-02-06,Anoosh,Rubsam,F,1991-12-09
217282,1952-02-27,Arnd,Nollmann,F,1989-05-06
217283,1955-09-30,Khosrow,Falco,F,1986-12-12
217284,1954-03-05,Kristina,Vesel,M,1988-11-22
217288,1954-06-27,Basim,Jeansoulin,M,1993-08-29
217299,1954-02-23,Martins,Gill,M,1987-05-09
217306,1953-05-31,Angel,Gargeya,M,1989-09-11
217308,1952-12-24,Gully,Menhardt,M,1994-01-06
217312,1954-04-06,Zorica,Rodham,M,1988-07-12
217315,1953-06-23,Garnik,Neimat,M,1988-01-12
217319,1953-11-02,Uzi,Makrucki,M,1988-04-13
217322,1954-12-23,Pascal,Munro,M,1986-07-20
217325,1955-08-08,Masaki,Serna,F,1997-03-03
217332,1952-02-18,Jahangir,Olivero,M,1988-05-04
217336,1955-01-27,Jungsoon,Usdin,M,1988-04-09
217340,1954-09-19,Vivian,Nitsche,M,1991-04-23
217342,1952-06-01,Paris,Perng,F,1985-10-03
217347,1952-11-11,Mechthild,Perri,M,1988-11-09
217349,1952-05-31,Atreyi,Zeleznik,M,1988-03-01
217350,1954-11-27,Bernardo,Bauknecht,F,1988-07-29
217354,1952-04-13,Abdelaziz,Bottner,F,1994-07-23
217357,1954-12-13,Berto,Borstler,M,1991-12-31
217364,1953-07-17,Fan,Garigliano,M,1995-03-20
217367,1952-03-22,Kshitij,Luan,M,1991-01-03
217371,1952-07-09,Kolar,Garnham,M,1994-02-11
217372,1953-10-18,Zhigen,Kalefeld,F,1994-04-10
217374,1952-12-19,Shigenori,Boreale,M,1991-07-23
217377,1955-01-17,Zhaofang,Gecsei,M,1985-11-18
217383,1955-08-24,Oscal,Sadowski,M,1991-01-22
217385,1952-09-12,Sadun,Smailagic,M,1988-09-24
217386,1953-03-14,Uzi,Dengi,M,1987-10-24
217388,1953-01-25,Constantino,Besancenot,F,1991-10-12
217393,1954-04-27,Baocai,Cronau,M,1987-01-17
217396,1952-02-29,Soenke,Flowers,F,1987-09-20
217399,1953-03-06,Dulce,Fiebach,M,1991-09-17
217400,1955-09-15,Armond,Bellmore,M,1996-07-05
217404,1955-10-07,Troy,Candan,F,1986-07-19
217408,1952-04-19,Giap,Piancastelli,F,1991-08-23
217409,1952-11-06,Fei,Brookman,F,1994-05-24
217412,1954-03-25,Jiann,Kropf,F,1998-08-18
217413,1953-09-30,Heping,Rande,F,1995-05-24
217418,1955-02-21,Nikolaos,Puppo,F,1987-02-22
217423,1954-08-18,Masako,Farrel,M,1991-08-04
217425,1954-07-07,Radhakrishnan,Heiserman,F,1990-07-21
217427,1954-11-04,Kolar,Edelhoff,F,1994-01-17
217431,1955-03-11,Girolamo,Nastansky,M,1992-02-06
217434,1955-12-22,Kwun,Unno,M,1988-06-09
217442,1954-10-18,Marko,Emmerich,F,1989-04-11
217446,1952-02-02,Mayuri,Barriga,F,1996-06-26
217449,1954-04-17,Radoslaw,Halevi,F,1989-04-18
217451,1953-09-05,Sanjoy,Giarratana,M,1987-06-12
217453,1955-03-23,Goo,Ishibashi,F,1986-09-10
217459,1954-06-12,Jianhui,Hitomi,F,1992-05-24
217469,1955-03-09,Martina,Fargier,M,1990-05-14
217470,1955-04-30,Pascal,Nooteboom,M,1995-04-03
217471,1955-11-26,Josyula,Coors,F,1987-01-02
217480,1955-08-23,Remco,Ananiadou,M,1989-03-12
217482,1955-01-06,Steen,Khalid,M,1993-10-10
217484,1953-08-03,Subhrajyoti,Nivat,M,1986-07-20
217485,1954-09-03,Chaosheng,Mitzlaff,F,1990-01-04
217497,1955-02-25,Karsten,Monarch,M,1985-10-15
217499,1952-09-24,Sachin,Schieder,F,1995-10-21
217509,1955-10-20,Saeed,Beutelspacher,F,1985-06-03
217510,1953-12-06,Dinkar,Hemaspaandra,M,1991-01-06
217514,1955-10-28,Eckart,Slaats,M,1994-02-12
217523,1954-02-05,Abdulla,Zolotykh,F,1985-03-05
217528,1955-08-08,Inderjeet,Lalonde,F,1988-04-30
217534,1954-03-15,Emran,Guting,F,1988-12-27
217540,1955-01-20,Goncalo,Zschoche,F,1985-06-30
217546,1952-07-08,Chinhyun,Brickell,F,1992-05-06
217549,1953-10-05,Mitchel,Serna,F,1987-07-11
217554,1954-02-04,Rosli,Biran,M,1986-11-27
217558,1955-08-12,Oldrich,Bugaenko,M,1985-10-20
217559,1952-06-16,Taizo,Cappelli,F,1987-06-25
217560,1952-11-28,Xianlong,Farrag,F,1987-02-23
217561,1955-04-02,Kiyotoshi,Ananiadou,M,1987-11-26
217562,1953-07-19,Trygve,Schlumberger,M,1989-11-23
217564,1955-10-14,Marie,Schnabel,F,1987-03-31
217565,1953-03-09,Fai,Lorin,M,1988-05-15
217568,1954-06-23,Aria,Miyakawa,M,1993-05-08
217573,1955-04-22,Soenke,Cichocki,M,1997-03-14
217574,1952-09-14,Roded,Gelosh,M,1988-08-11
217579,1952-05-28,Kotesh,Morrey,F,1993-06-11
217588,1955-12-22,Marke,Luff,M,1997-08-04
217589,1953-08-31,Xiping,Angiulli,M,1991-06-13
217598,1955-04-27,Piyawadee,Przulj,M,1985-07-11
217599,1953-02-13,Girolamo,Kolinko,M,1996-02-04
217606,1952-08-03,Khalid,Luit,M,1985-02-14
217613,1954-11-29,Akeno,Gniady,F,1990-07-10
217614,1952-05-08,Jianhao,Plavsic,F,1987-09-21
217620,1953-02-06,Goncalo,Kropf,F,1989-08-23
217621,1955-11-13,Otmar,Moehrke,F,1991-12-21
217622,1953-09-28,Cheong,Osgood,F,1996-10-25
217624,1954-06-25,Guadalupe,Rajaraman,M,1985-03-13
217633,1955-09-29,Sverrir,Iisaka,M,1992-06-10
217636,1952-07-23,Adil,Munro,F,1994-01-31
217642,1953-04-09,Nectarios,Lieberherr,F,1985-03-09
217643,1954-10-14,Guangming,Oxman,F,1987-02-06
217646,1953-12-30,Zhenbing,Eppinger,M,1993-03-18
217648,1953-12-22,Domenico,Gulak,M,1992-03-21
217649,1955-04-01,Lidong,Potthoff,M,1985-04-21
217653,1952-05-24,Jackson,Awdeh,F,1987-07-18
217654,1953-05-15,Ramachenga,Rubsam,M,1994-06-26
217660,1954-11-02,Zhongwei,Solovay,M,1991-05-03
217661,1952-06-05,Chenxi,Janetzko,F,1985-07-24
217662,1954-05-29,Marla,Parveen,M,1987-02-28
217664,1952-12-13,Tadahiro,Viele,M,1989-03-03
217671,1954-05-25,Mayuko,Douceur,F,1993-11-06
217674,1952-11-17,Wanqing,Iivonen,M,1996-10-21
217675,1953-06-12,Jaana,Brodie,F,1989-08-12
217677,1953-12-17,Nikolaos,Jeong,F,1987-02-03
217687,1954-11-14,Georg,Schwabacher,M,1987-07-09
217693,1952-11-07,Isamu,Kropatsch,F,1989-12-24
217699,1953-02-05,Khue,Vesna,F,1985-08-29
217700,1954-03-22,Weiru,Crouzet,M,1992-07-09
217701,1953-07-07,Tran,Madeira,F,1992-05-26
217712,1954-01-08,Boalin,Ariola,M,1998-11-26
217714,1955-04-28,Sajjad,Coors,F,1986-07-11
217725,1954-04-07,Zorica,Kusalik,M,1993-08-07
217727,1954-12-31,Randy,Iacovou,M,1993-02-07
217729,1952-02-20,Joydip,Kemmerer,M,1991-12-01
217733,1954-09-18,Gennady,Fontan,M,1995-03-18
217734,1953-06-08,Tayeb,Eldridge,F,1985-12-10
217737,1955-02-04,Heeju,Badache,F,1996-07-04
217746,1952-05-22,Shih,Pelc,M,1988-01-26
217749,1952-06-30,Nigel,Willoner,M,1999-08-06
217750,1953-01-17,Peternela,Manders,F,1991-09-03
217752,1952-05-10,Boaz,Ballarin,M,1990-06-05
217753,1955-12-28,Maria,Birge,M,1986-12-12
217756,1953-11-25,Mahmut,Kobara,F,1985-05-03
217759,1955-09-26,Tran,Schiettecatte,M,1998-08-19
217761,1954-12-14,Vitali,Riexinger,M,1991-10-25
217764,1954-09-26,Ingmar,Massonet,M,1986-03-31
217765,1955-07-03,Hidefumi,Peck,M,1995-11-26
217768,1952-11-10,Bikash,Merro,M,1988-08-18
217775,1954-10-22,Becky,Pusterhofer,F,1987-04-22
217776,1952-02-27,Mabo,Ruemmler,F,1993-11-21
217777,1954-01-03,Prasadram,Leonhardt,M,1998-11-30
217780,1954-02-12,Irene,Schreiter,F,1988-01-11
217787,1952-02-16,Zhongwei,McDermid,F,1995-12-28
217790,1954-07-20,Navin,Georgatos,M,1993-06-02
217792,1954-08-23,Radhia,Gaughan,M,1987-08-05
217797,1955-05-29,Leif,Gist,F,1997-04-26
217798,1955-03-17,Akhilish,Isaac,M,1992-07-14
217802,1953-03-15,Bodo,Gire,M,1994-12-09
217804,1952-11-02,Foong,Buescher,M,1997-12-12
217807,1955-11-17,Hatem,Billawala,M,1993-03-12
217813,1955-03-02,Seongbin,Linnainmaa,M,1986-11-24
217814,1955-08-27,Stabislas,Zirintsis,M,1992-08-04
217820,1952-09-18,Beshir,Crabtree,M,1986-04-05
217822,1953-09-06,Nectarios,Krogh,F,1991-07-25
217824,1955-08-26,Tomofumi,Ranai,F,1985-11-17
217832,1954-11-18,Erzsebet,Valette,F,1991-02-08
217833,1954-01-29,DAIDA,Delgrossi,M,1986-04-14
217834,1955-08-11,Ioana,Massonet,F,1997-02-28
217839,1955-12-11,Leon,Gischer,M,1996-04-08
217843,1952-03-06,Alain,Lorie,M,1989-02-16
217844,1952-02-17,Hideo,Munch,M,1987-06-11
217845,1952-10-09,Deborah,Matheson,F,1985-04-24
217849,1953-10-20,Yuriy,Swick,F,1991-11-16
217853,1954-02-08,Candida,Jarecki,M,1994-08-07
217856,1955-06-25,Toshimi,Gimarc,M,1987-09-14
217868,1952-12-04,Amstein,Zeleznik,F,1993-01-12
217870,1954-05-21,JoAnna,Simmel,F,1985-06-07
217873,1954-07-06,Gro,Uchoa,M,1988-08-06
217876,1954-01-27,Leah,Kossowski,F,1988-05-16
217877,1955-06-26,Fumitake,Azumi,F,1992-03-13
217878,1952-04-19,Srinidhi,Kalefeld,M,1991-03-21
217879,1952-03-26,Dmitry,Manders,M,1985-08-10
217888,1953-06-22,Parke,Speer,M,1987-04-20
217889,1952-03-10,Duri,Luef,M,1992-04-30
217906,1955-02-06,Shounak,Pettis,F,1992-04-30
217909,1955-10-04,Mircea,Capobianchi,M,1995-03-20
217914,1954-06-23,Ohad,Yamaashi,M,1986-10-31
217915,1953-10-05,Aran,Munch,M,1994-02-02
217919,1953-03-27,Dmitri,Azulay,M,1985-04-15
217923,1955-09-18,Zengping,Georgatos,M,1993-01-30
217926,1955-09-21,Greger,Ibel,M,1991-08-22
217928,1955-10-04,Yishay,Showalter,M,1987-07-25
217934,1953-07-16,Hisao,Papadias,M,1991-05-29
217935,1952-08-16,Youngkon,Mersereau,F,1990-02-09
217938,1955-02-13,Jeanna,Scharstein,M,1987-07-25
217939,1955-04-04,Constantine,Masada,F,1987-09-20
217941,1952-03-19,Garnik,Sadowski,M,1997-09-27
217943,1952-03-06,Bedir,Haumacher,M,1989-05-29
217945,1953-03-19,Shmuel,Georg,M,1986-11-30
217951,1955-01-03,Thanasis,Landherr,F,1998-05-01
217953,1952-02-04,Kerhong,Rajala,F,1991-07-03
217955,1954-12-19,Marit,Cairo,F,1986-06-22
217956,1952-06-22,Wojceich,Eugenio,F,1994-08-13
217959,1952-03-03,Along,Rubsam,M,1990-02-05
217961,1954-10-08,Makato,Fortenbacher,F,1987-01-05
217963,1955-05-05,Vojin,Badache,M,1987-03-21
217967,1952-11-22,Candido,Merli,M,1987-09-28
217969,1953-02-06,Irena,Hardjono,F,1987-12-29
217970,1952-11-29,Frazer,Escriba,F,1985-12-02
217973,1952-03-18,Geoffry,Underwood,M,1987-05-27
217975,1954-09-09,Amabile,Kaelbling,M,1992-04-07
217977,1954-01-23,Shahaf,Eldridge,M,1986-06-13
217978,1955-01-31,Moty,Molenkamp,F,1988-02-06
217986,1954-12-18,Aiichiro,Auria,F,1987-06-24
217987,1954-02-24,Etsuo,Maquelin,F,1986-05-03
217991,1952-04-30,Kenton,Reinhard,F,1987-10-21
217998,1953-11-16,Dipankar,Murthy,M,1985-08-04
218001,1952-04-03,Hausi,Jansch,F,1996-09-08
218004,1953-12-29,Odinaldo,Hanratty,M,1996-03-21
218006,1954-12-29,Ger,Colorni,F,1988-03-19
218011,1952-02-11,Yonghong,Wiegley,F,1992-03-06
218014,1952-08-05,Krister,Redmiles,M,1991-03-26
218029,1954-05-03,Vivian,Lortz,M,1986-07-17
218034,1952-11-21,Minghong,Holburn,F,1990-11-04
218035,1953-12-26,Oddvar,Genther,F,1989-05-22
218036,1954-08-12,Nevio,Shumilov,M,1991-08-30
218044,1952-06-09,Maia,Veevers,M,1987-03-20
218048,1953-01-20,Michaela,Kaiserswerth,F,1988-08-06
218051,1955-03-19,Seongbin,Czap,M,1986-08-02
218056,1955-11-10,Heng,Noriega,M,1989-06-01
218057,1954-07-05,Gila,Vadhan,M,1996-01-31
218061,1955-09-12,Adas,Rusterholz,M,1987-05-28
218068,1953-07-08,Rildo,Verhoeff,F,1994-12-16
218082,1955-05-20,Gina,Molenkamp,M,1994-11-01
218083,1954-10-01,Ashish,Cannata,M,1988-12-26
218098,1953-09-21,Shietung,Conia,F,1985-04-09
218099,1955-03-12,Ramachenga,Lorcy,F,1989-02-06
218103,1952-03-27,Kazuhira,Himler,F,1991-04-27
218105,1954-07-10,Vasilis,Angelopoulos,M,1993-01-31
218107,1953-02-26,Ramya,Ligten,M,1991-05-31
218116,1955-04-23,Otmar,Melter,M,1990-04-06
218119,1955-09-24,Giri,Mahmud,M,1988-08-03
218128,1955-01-15,Saeed,Bierbaum,F,1986-12-22
218138,1955-04-24,Kazunori,Malabarba,F,1988-04-09
218143,1952-12-27,Kokou,Panangaden,M,1992-03-15
218153,1953-11-27,Zine,Legleitner,F,1988-10-01
218156,1952-06-05,Breannda,DuBourdieux,M,1987-07-18
218158,1955-06-02,Goh,Siksek,F,1987-08-12
218160,1955-05-26,Bedrich,Foong,F,1998-04-26
218164,1953-07-05,Shrikanth,Papadias,M,1991-11-18
218167,1952-12-20,Diederik,Fargier,M,1987-09-09
218168,1954-05-03,Ramalingam,Poujol,M,1996-08-29
218170,1953-04-29,Youjian,Rissanen,M,1991-03-26
218174,1954-10-18,Mrinalini,Petereit,M,1994-11-06
218178,1952-07-30,JiYoung,Brickell,M,1987-03-05
218183,1953-02-17,Zsolt,Papastamatiou,M,1985-11-04
218189,1954-02-21,Vishv,Rindone,M,1988-05-10
218192,1955-05-01,Mandell,Paludetto,M,1987-01-14
218195,1952-06-18,Niteen,Poujol,F,1985-11-22
218196,1953-12-15,Zhenhua,Beilner,M,1989-04-16
218200,1953-11-06,Martien,Szilard,M,1988-11-28
218201,1954-11-28,Harjit,Ashish,F,1986-01-10
218210,1952-03-10,Kinh,Nitto,F,1988-01-31
218212,1953-12-06,Navin,Cheshire,M,1987-10-15
218214,1953-03-23,Tonia,Montresor,F,1987-05-25
218215,1955-10-21,Subhrajyoti,Pargaonkar,M,1987-12-01
218217,1955-05-31,Wuxu,Bernick,M,1985-03-20
218221,1954-12-08,Honglan,Greibach,F,1995-02-15
218226,1955-11-29,Hinrich,Panwar,F,1991-06-16
218228,1953-04-11,Francesca,Auyong,F,1987-07-15
218235,1955-03-07,Kish,Zirintsis,M,1991-09-07
218238,1952-08-02,Kamran,Gischer,M,1998-03-22
218239,1955-08-27,Pohua,Kolinko,M,1989-10-15
218247,1955-02-06,Wojceich,Navazio,M,1985-03-14
218250,1952-02-24,Krisda,Bazelow,M,1989-02-24
218254,1954-10-08,Susanna,Eugenio,F,1985-06-28
218256,1954-08-04,Khaled,Perna,M,1994-02-20
218261,1953-11-08,Ranan,DuCasse,F,1989-04-18
218264,1954-05-26,Kenton,Uludag,F,1985-03-12
218265,1955-07-17,Xuedong,Orsini,F,1998-07-27
218267,1955-09-04,Dzung,Terekhov,F,1987-12-19
218268,1952-10-04,Hideo,Schmittgen,M,1986-05-17
218272,1953-05-05,Gay,Boreale,F,1987-08-26
218275,1952-08-11,Mayuri,Furudate,M,1985-10-07
218276,1954-06-03,Youjian,Ranze,M,1986-11-21
218278,1955-07-31,Heng,Rosis,F,1991-05-06
218279,1954-08-13,Shridhar,Gerlach,M,1995-09-28
218280,1955-03-20,Olivera,Gist,M,1988-12-28
218284,1952-07-22,Lorien,Carrera,M,1998-04-16
218285,1954-02-08,Nahum,Peot,F,1989-09-20
218290,1955-01-12,Breannda,Feinberg,F,1996-08-13
218291,1953-09-16,Martine,Kalloufi,F,1987-12-20
218292,1955-03-23,Shietung,Skafidas,M,1996-09-01
218293,1952-10-23,Manton,Unni,M,1990-05-11
218302,1953-07-09,Zito,Schwabacher,M,1996-01-23
218303,1953-12-31,Oscal,Thorensen,M,1985-12-06
218304,1954-03-20,Rosalie,Lanteri,M,1989-11-28
218305,1954-09-06,Hitofumi,Capobianchi,M,1995-10-30
218310,1954-10-22,Mara,Vidya,M,1995-04-03
218319,1955-05-10,Kitty,Speer,F,1988-09-03
218320,1953-02-24,Tesuya,Honiden,F,1990-03-21
218323,1953-09-23,Marsha,Grospietsch,F,1987-08-24
218330,1952-08-31,Alain,Pulkowski,F,1990-04-06
218336,1955-11-15,Aemilian,Speel,F,1991-06-10
218342,1954-03-04,Gila,Sinitsyn,F,1993-05-29
218347,1955-05-08,Kotesh,Fontet,M,1989-05-19
218350,1952-03-08,Salvador,Dymetman,M,1991-03-12
218351,1952-07-19,Stafford,Tischendorf,M,1999-01-23
218352,1954-11-09,Christoper,Milicia,F,1990-06-30
218354,1952-12-18,Jayesh,Jullig,M,1991-09-11
218355,1953-01-28,Xiaoqiang,Danley,F,1992-03-24
218358,1954-10-11,Takushi,Picel,M,1985-12-29
218361,1953-10-20,Ipke,Wiegley,M,1990-10-23
218363,1955-02-17,Gita,Uhrik,F,1996-08-11
218367,1953-02-11,Kristinn,Morrow,M,1991-08-16
218370,1952-09-16,Breannda,Oskamp,F,1992-06-30
218374,1955-11-16,Mokhtar,Schwaller,M,1993-09-16
218377,1952-03-01,Stevo,Maccarone,F,1991-02-17
218380,1953-04-24,Francoise,Marletta,M,1991-01-27
218384,1955-09-17,Sachar,Niizuma,M,1998-09-21
218385,1955-08-22,Bangqing,Fontet,M,1996-06-25
218387,1955-05-05,Aemilian,Garnham,M,1994-05-24
218392,1954-03-20,Sachio,Ouhyoung,M,1993-01-01
218394,1953-03-03,Ingmar,Begiun,M,1989-01-10
218398,1955-07-12,Odysseas,Hasham,M,1989-04-29
218408,1955-09-29,Alair,McClurg,M,1986-09-13
218414,1955-08-11,Shay,Basagni,F,1985-10-18
218415,1952-09-05,Arto,Farris,F,1986-06-24
218417,1952-02-03,Moto,Aamodt,F,1986-05-29
218421,1955-11-03,Harjit,Glowinski,F,1996-11-03
218422,1952-04-01,Baziley,Spelt,M,1995-02-02
218423,1953-02-24,Arlette,Munro,M,1988-05-14
218428,1953-02-18,Tzvetan,Fendler,F,1989-12-13
218432,1954-07-07,Eran,Pettit,F,1986-02-28
218435,1952-05-06,Sanjiv,Mayerwieser,F,1986-08-02
218439,1955-11-11,Amstein,Jonsson,M,1988-04-23
218440,1953-09-27,Dmitry,Varker,M,1998-01-06
218441,1953-10-07,Yechezkel,Lundstrom,M,1986-02-18
218442,1955-05-14,Hausi,Neiman,F,1986-12-20
218445,1955-03-04,Duro,Schaar,M,1987-06-11
218447,1954-09-18,Arne,Nanard,M,1989-12-25
218452,1953-09-11,Flemming,Thisen,F,1987-12-30
218459,1952-03-11,Xiaoqiu,Casley,F,1987-09-12
218463,1955-09-07,Manu,Speer,M,1989-01-16
218466,1954-10-19,Bernt,Kadhim,F,1988-08-17
218475,1953-10-08,Doowon,Ranst,F,1986-03-24
218477,1952-10-27,Vishwani,Kornatzky,M,1986-03-08
218480,1952-12-23,Moriyoshi,Staudhammer,M,1990-11-13
218487,1955-04-28,Jingling,Chenney,M,1991-04-23
218491,1953-08-19,Kannan,Baez,M,1987-12-07
218492,1954-12-10,Vishv,Picco,F,1990-02-27
218494,1952-11-29,Ronghao,Bultermann,M,1987-02-04
218497,1953-02-01,Toshimo,Boyle,F,1988-12-03
218502,1954-10-12,Aimee,Christianini,M,1989-06-30
218503,1954-02-11,Urs,Berztiss,F,1986-09-10
218504,1953-03-22,Adil,Shobatake,M,1988-06-09
218512,1955-10-06,Basil,Bennet,F,1991-08-23
218520,1954-09-01,Arvin,Couchot,M,1992-06-19
218521,1952-07-08,Wonhee,Candan,M,1989-11-08
218522,1955-10-14,Ulises,Verhaegen,F,1987-04-24
218528,1955-12-05,Heeju,Matzat,M,1985-05-18
218531,1952-08-30,Hirochika,Hennings,M,1990-10-25
218535,1955-07-25,Yurij,Pleszkun,F,1985-02-07
218538,1955-04-22,Khalid,Mundy,M,1988-09-02
218540,1952-08-13,Nathalie,Trelles,M,1987-08-11
218546,1952-10-17,Teunis,Hatcliff,M,1989-06-03
218560,1953-12-12,Charmane,Ramamoorthy,F,1987-07-07
218561,1955-08-12,Shaz,Gargeya,M,1987-05-09
218562,1952-03-12,Arvin,Furudate,F,1985-10-29
218563,1954-11-15,Marla,Lemarechal,M,1989-11-29
218565,1952-12-08,Shunichi,Servi,F,1987-03-15
218574,1954-09-19,Shiv,Sessa,F,1985-12-30
218580,1952-12-09,Kwee,Speek,M,1987-10-24
218582,1955-03-28,Guenter,Demri,M,1994-12-23
218583,1952-03-31,Ulises,Baumann,M,1986-10-22
218592,1952-12-02,Shalesh,McDermid,F,1985-12-25
218593,1955-09-20,Arunas,Lamba,F,1987-04-28
218594,1953-12-17,Val,Sessa,M,1991-06-28
218595,1955-03-24,Murthy,Brodal,M,1988-09-06
218598,1954-11-27,Kristen,Mandell,F,1985-06-22
218603,1954-07-21,Satyanarayana,Plotkin,M,1986-05-30
218605,1952-10-13,Horward,Radivojevic,M,1987-01-09
218607,1955-04-10,Pantung,Knightly,M,1990-06-10
218608,1955-08-17,Udi,McClurg,M,1985-06-09
218611,1953-02-19,Shih,Wallrath,F,1987-12-06
218616,1955-11-25,Haldon,Montemayor,F,1986-12-10
218618,1954-08-28,Mohan,Cooman,M,1991-07-09
218619,1953-06-13,Theirry,Unni,F,1985-09-16
218623,1952-10-25,Masamitsu,Schicker,M,1992-06-17
218627,1955-01-21,Eberhardt,Cardazo,F,1993-03-21
218628,1952-11-23,Utz,Sichman,F,1992-01-29
218629,1954-09-08,Ingmar,Perry,M,1986-03-03
218631,1953-04-28,Feixiong,Zhiwei,F,1987-01-02
218632,1953-04-16,Xianlong,Waleschkowski,M,1994-11-05
218634,1952-07-17,Mori,Zobel,M,1986-03-02
218635,1953-04-11,Thodoros,Moehrke,M,1989-01-06
218636,1955-12-04,Ferdinand,Munke,M,1989-05-31
218637,1952-02-27,Arne,Zuberek,F,1989-07-07
218643,1953-03-23,Bodo,Stille,F,1997-03-13
218648,1954-09-20,Geoffry,Stille,M,1989-07-06
218653,1954-01-30,Abdulla,Siochi,F,1988-09-26
218654,1955-08-25,Bedrich,Srimani,M,1985-09-20
218655,1953-03-05,Kiyotoshi,Lakshmanan,M,1985-08-03
218656,1953-05-01,Valeska,Simmel,F,1987-12-03
218661,1955-08-05,Haldon,Nitta,M,1987-11-07
218664,1954-04-16,Tua,Beutelspacher,F,1999-08-20
218665,1953-12-29,Ibibia,Schmiedel,M,1986-02-13
